LCLid,cluster,mean_daily_consumption,std_consumption,thermal_sensitivity,weekend_bias
MAC002599,1,0.246262326836586,0.07403678447008133,1.4033254384994507,1.0217214822769165
MAC002600,2,0.30343157052993774,0.05397537723183632,0.8988468050956726,1.1584014892578125
MAC002601,0,0.7143804430961609,0.25656038522720337,1.5269074440002441,0.9748755097389221
MAC002602,1,0.18580952286720276,0.0754031166434288,1.813012957572937,0.987104058265686
MAC002603,1,0.24752627313137054,0.11921249330043793,1.673572063446045,1.0343767404556274
MAC002604,2,0.3723606467247009,0.10975005477666855,1.6034772396087646,1.0472530126571655
MAC002605,1,0.3993018567562103,0.13335773348808289,1.3909233808517456,0.8897538781166077
MAC002606,2,0.23415422439575195,0.08897250145673752,0.7195174694061279,1.1642036437988281
MAC002607,1,0.08414188772439957,0.0364396758377552,1.06625497341156,0.9907295107841492
MAC002608,2,0.14620818197727203,0.033138908445835114,1.1570814847946167,1.1215354204177856
MAC002609,1,0.11961660534143448,0.07992149889469147,1.231865644454956,0.8347375988960266
MAC002610,1,0.2062181979417801,0.11491930484771729,0.6131315803527833,0.9071385264396667
MAC002611,0,0.292910635471344,0.30413955450057983,5.0,0.8891336917877197
MAC002612,1,0.09467539936304092,0.11876355856657028,0.6131315803527833,1.0221134424209595
MAC002613,0,0.7763275146484375,0.19930477440357208,0.9358304142951965,0.9968575835227966
MAC002614,2,0.2953888773918152,0.050746213644742966,1.0715197324752808,1.1368030309677124
MAC002615,2,0.11715209484100342,0.05432140827178955,1.1234391927719116,1.254747986793518
MAC002616,2,0.124370276927948,0.055003512650728226,1.3956834077835083,1.1308071613311768
MAC002617,2,0.27195629477500916,0.1254407912492752,1.3755005598068237,1.274510145187378
MAC002618,2,0.17492343485355377,0.04851417616009712,1.011635422706604,1.1096853017807007
MAC002619,1,0.06760326027870178,0.009747840464115143,1.133561372756958,1.0181471109390259
MAC002620,2,0.32902541756629944,0.06724634766578674,1.2936946153640747,1.1890701055526733
MAC002621,1,0.1890285462141037,0.04294894263148308,1.1424126625061035,1.0376530885696411
MAC002622,1,0.2054612934589386,0.07512880861759186,1.3618730306625366,1.0742838382720947
MAC002623,2,0.09635183215141296,0.04327349364757538,1.1594599485397339,1.2147631645202637
MAC002624,1,0.043116528540849686,0.03130071982741356,0.9885085225105286,0.9344515204429626
MAC002625,1,0.23841682076454163,0.06155296042561531,1.0176095962524414,1.0100353956222534
MAC002626,2,0.43264132738113403,0.16310259699821472,1.1373401880264282,1.0312639474868774
MAC002627,0,0.7763275146484375,0.3266046941280365,1.6770890951156616,0.9085710048675537
MAC002628,0,0.7763275146484375,0.41663666129112265,2.7147717475891113,1.0255780220031738
MAC002629,1,0.0730806291103363,0.01844600774347782,0.8817234635353088,1.0783312320709229
MAC002630,2,0.21501320600509644,0.05598774179816246,1.1733916997909546,1.207885503768921
MAC002631,1,0.10220199078321457,0.03006027638912201,1.3851889371871948,1.1000027656555176
MAC002632,1,0.08103721588850021,0.013579570688307285,1.2107574939727783,1.0003899335861206
MAC002633,0,0.4213011860847473,0.3050011992454529,4.801830291748047,1.0427769422531128
MAC002634,1,0.14396490156650543,0.07423877716064453,0.8321671485900879,1.0296745300292969
MAC002635,0,0.47845178842544556,0.19216345250606537,1.218716025352478,0.8797136545181274
MAC002636,2,0.08501197397708893,0.015673639252781868,1.147735357284546,1.1387362480163574
MAC002637,1,0.16394881904125214,0.04210205748677254,0.9126783013343811,1.02785325050354
MAC002638,2,0.12264218181371689,0.1141711100935936,1.0536267757415771,1.116218090057373
MAC002639,2,0.35228607058525085,0.07735834270715714,1.3324048519134521,1.0624470710754395
MAC002640,2,0.22202502191066742,0.08731476962566376,1.2415707111358643,1.123250961303711
MAC002641,0,0.4003136456012726,0.1998882293701172,1.1164976358413696,0.9348927736282349
MAC002642,1,0.05103395879268646,0.03611167147755623,0.894512951374054,0.7589859366416931
MAC002643,1,0.09355009347200394,0.009952747263014317,1.0159910917282104,0.9889705181121826
MAC002644,0,0.5348482131958008,0.16761286556720734,1.5720937252044678,1.0276769399642944
MAC002645,1,0.3498844802379608,0.07992663234472275,1.2071523666381836,1.0122331380844116
MAC002646,1,0.13015733659267426,0.022977065294981003,1.1103111505508423,1.0426503419876099
MAC002647,0,0.244932159781456,0.13329754769802094,2.5481770038604736,1.0675989389419556
MAC002648,1,0.2956710457801819,0.10874801129102707,1.381323218345642,0.9400762319564819
MAC002649,0,0.4731766879558563,0.22897537052631378,1.3025821447372437,0.6877013474702836
MAC002650,1,0.139838308095932,0.05243222787976265,0.9512758255004883,1.065613865852356
MAC002651,1,0.06248445808887482,0.02146824263036251,0.7238343358039856,1.079788088798523
MAC002652,1,0.19557325541973114,0.06457449495792389,1.3347910642623901,1.0030595064163208
MAC002653,1,0.17586749792099,0.03385813161730766,1.0953550338745117,1.0295844078063965
MAC002654,1,0.11037556082010269,0.031095612794160843,1.4896527528762817,0.9834988117218018
MAC002655,1,0.20772480964660645,0.05748891457915306,1.0710232257843018,0.980965256690979
MAC002656,2,0.12662237882614136,0.042244795709848404,1.0237388610839844,1.3086785078048706
MAC002657,2,0.11044628173112869,0.046904921531677246,1.5794672966003418,1.181760311126709
MAC002658,1,0.17465147376060486,0.03750366345047951,1.1190383434295654,1.0557222366333008
MAC002659,1,0.13544392585754395,0.035240765661001205,1.544407844543457,1.0477426052093506
MAC002660,1,0.07445139437913895,0.030342426151037216,1.3787521123886108,0.9918767213821411
MAC002661,2,0.055902041494846344,0.021279359236359596,0.9772728085517883,1.172409176826477
MAC002662,1,0.16084203124046326,0.04192835092544556,1.0207009315490723,1.0437142848968506
MAC002663,2,0.26350992918014526,0.08655449002981186,1.2067410945892334,1.1206849813461304
MAC002664,1,0.05161953717470169,0.028418520465493202,1.3862391710281372,0.9702665209770203
MAC002665,1,0.08553732931613922,0.03284492716193199,1.4195584058761597,0.970180094242096
MAC002666,2,0.4202576279640198,0.08920881897211075,1.042779803276062,1.2411537170410156
MAC002667,1,0.2877703905105591,0.105776347219944,1.3751965761184692,1.0138269662857056
MAC002668,2,0.2508682608604431,0.07645044475793839,1.3143537044525146,1.0921331644058228
MAC002669,2,0.2649376392364502,0.07441134005784988,1.3376363515853882,1.1190733909606934
MAC002670,0,0.5194962024688721,0.41663666129112265,5.0,1.0024073123931885
MAC002671,2,0.1989077478647232,0.09183945506811142,1.3506723642349243,1.1168144941329956
MAC002672,0,0.4216920733451843,0.2583587169647217,3.5221338272094727,1.0215296745300293
MAC002673,1,0.08331528306007385,0.017007125541567802,1.0852477550506592,1.097998857498169
MAC002674,1,0.05029049143195152,0.009396003317087889,1.119017481803894,0.8734936714172363
MAC002675,1,0.08662264049053192,0.02954353205859661,1.1959762573242188,1.1016618013381958
MAC002676,1,0.09813176095485687,0.03328458592295647,1.471636414527893,1.0586354732513428
MAC002677,2,0.10749570280313492,0.03701194375753403,1.2150673866271973,1.1270257234573364
MAC002678,1,0.08351442962884903,0.014405494555830956,1.3821191787719727,0.9974484443664551
MAC002679,1,0.2777290344238281,0.053926732391119,1.15180504322052,0.9359613656997681
MAC002680,1,0.21008938550949097,0.03409240394830704,0.9939714670181274,1.0745162963867188
MAC002681,1,0.08420085161924362,0.014759755693376064,1.2053849697113037,0.9636105895042419
MAC002682,2,0.270149290561676,0.06146533414721489,1.272498607635498,1.088380217552185
MAC002683,1,0.2037077695131302,0.034865569323301315,0.9345522522926331,1.039813756942749
MAC002684,1,0.06778967380523682,0.025257624685764313,1.279868483543396,1.0752184391021729
MAC002685,2,0.11211231350898743,0.037576332688331604,1.5775936841964722,1.1717654466629028
MAC002686,2,0.20614491403102875,0.12791314721107483,1.7346200942993164,1.1365070343017578
MAC002687,1,0.13108769059181213,0.036704834550619125,1.4148387908935547,1.0408941507339478
MAC002688,2,0.279552161693573,0.10484770685434341,1.24665105342865,1.1184425354003906
MAC002689,1,0.14709018170833588,0.032287660986185074,1.4104735851287842,1.090400218963623
MAC002690,2,0.09090759605169296,0.04078235477209091,1.4004333019256592,1.478948771953583
MAC002691,2,0.13864175975322723,0.0707285925745964,1.3663887977600098,1.2671655416488647
MAC002692,1,0.17126424610614777,0.06441005319356918,1.2579872608184814,1.0873833894729614
MAC002693,2,0.1716534048318863,0.06341958045959473,0.9532091617584229,1.1290626525878906
MAC002694,2,0.2832493185997009,0.06635544449090958,1.004676342010498,1.1432716846466064
MAC002695,2,0.0889408141374588,0.04729701578617096,1.4272704124450684,1.2392008304595947
MAC002696,1,0.052946195006370544,0.022861478850245476,1.0827124118804932,0.9842590689659119
MAC002697,1,0.061016034334897995,0.01726934313774109,1.2871555089950562,1.0130527019500732
MAC002698,1,0.21386507153511047,0.05716722086071968,0.9367162585258484,0.9317149519920349
MAC002699,1,0.1483081430196762,0.04312276095151901,1.473325252532959,1.0148770809173584
MAC002700,2,0.14386948943138123,0.07111845165491104,1.4252886772155762,1.2318065166473389
MAC002701,2,0.10809352993965149,0.03685378655791283,1.2309808731079102,1.2478559017181396
MAC002702,2,0.31299933791160583,0.04957685247063637,0.9940428137779236,1.078538417816162
MAC002703,2,0.25813740491867065,0.07356329262256622,1.11551034450531,1.3594807386398315
MAC002704,1,0.2228161245584488,0.04592325910925865,1.2788562774658203,1.050150990486145
MAC002705,2,0.101670041680336,0.024410715326666832,1.0971277952194214,1.1448324918746948
MAC002706,2,0.1879141926765442,0.055347904562950134,1.4554189443588257,1.2149876356124878
MAC002707,2,0.08806978166103363,0.01813962683081627,1.3165279626846313,1.1481162309646606
MAC002708,2,0.16942647099494934,0.05608399584889412,1.2984163761138916,1.169731855392456
MAC002709,1,0.357263445854187,0.08300874382257462,1.3453620672225952,1.0363831520080566
MAC002710,1,0.15537376701831818,0.03511988744139671,1.1049948930740356,1.109071969985962
MAC002711,2,0.06599915027618408,0.022120239213109016,1.062229871749878,1.3947547674179077
MAC002712,2,0.14835630357265472,0.05465092882514,1.146163821220398,1.3163105249404907
MAC002713,1,0.16826148331165314,0.04728907719254494,1.4961967468261719,1.0626856088638306
MAC002714,1,0.2072952389717102,0.07379590719938278,1.4958932399749756,0.9678182601928711
MAC002715,1,0.08924983441829681,0.04546402394771576,1.0015395879745483,0.8875002264976501
MAC002716,1,0.0940409004688263,0.04175868257880211,0.9553715586662292,1.0514583587646484
MAC002717,2,0.09211771190166473,0.04513635113835335,1.6642765998840332,1.1531786918640137
MAC002718,1,0.2650507092475891,0.12589941918849945,2.1562881469726562,0.9887945652008057
MAC002719,1,0.20712217688560486,0.053290821611881256,1.3146717548370361,1.0720633268356323
MAC002720,1,0.159654900431633,0.06642396003007889,2.3702504634857178,1.0168267488479614
MAC002721,2,0.111228346824646,0.0580977201461792,1.7717021703720093,1.1349084377288818
MAC002722,1,0.17053872346878052,0.06220674514770508,1.7505624294281006,1.012426495552063
MAC002723,1,0.24898457527160645,0.05222708359360695,1.0526901483535767,1.0568835735321045
MAC002724,0,0.3408888578414917,0.34410208463668823,5.0,0.8526203632354736
MAC002725,0,0.5352938175201416,0.24371251463890076,1.6193296909332275,0.814164400100708
MAC002726,2,0.09255459159612656,0.017634989693760872,0.9808992743492126,1.1424956321716309
MAC002727,1,0.22842852771282196,0.09794072806835175,1.428409218788147,0.6877013474702836
MAC002728,2,0.24779154360294342,0.11194534599781036,1.5665851831436157,1.2505038976669312
MAC002729,1,0.13183054327964783,0.042039163410663605,1.233585238456726,1.1083844900131226
MAC002730,2,0.23907290399074554,0.0743090808391571,1.4499688148498535,1.1237891912460327
MAC002731,2,0.12254603207111359,0.03144560754299164,1.23344087600708,1.1229816675186157
MAC002732,1,0.07729462534189224,0.016182791441679,1.2909202575683594,0.9565001130104065
MAC002733,1,0.12202544510364532,0.0291377492249012,1.0979220867156982,1.0875706672668457
MAC002734,2,0.16477550566196442,0.03415942192077637,1.074404001235962,1.1868724822998047
MAC002735,2,0.1524590253829956,0.03727923333644867,1.2729284763336182,1.1486953496932983
MAC002736,2,0.07105100899934769,0.0342206209897995,0.8028285503387451,1.273274540901184
MAC002737,1,0.13047845661640167,0.044726353138685226,1.2152553796768188,1.0425055027008057
MAC002738,1,0.11173654347658157,0.010345919989049435,1.0703914165496826,1.0336453914642334
MAC002739,2,0.305023729801178,0.1139395609498024,1.4200913906097412,1.2957252264022827
MAC002740,2,0.4507686197757721,0.12757524847984314,1.6150602102279663,1.1315797567367554
MAC002741,0,0.5448241233825684,0.24533064663410187,2.2157504558563232,0.9572132229804993
MAC002742,1,0.2007836550474167,0.04543265327811241,0.9855406880378723,1.0121023654937744
MAC002743,1,0.1972632110118866,0.05120566487312317,1.2297837734222412,0.9747669100761414
MAC002744,1,0.03081774853169918,0.009396003317087889,1.032170057296753,0.9643827080726624
MAC002745,1,0.12962131202220917,0.041913989931344986,1.8407820463180542,1.016861915588379
MAC002746,1,0.06760305911302567,0.03175574913620949,1.096545696258545,1.0803558826446533
MAC002747,1,0.17616312205791473,0.10693036764860153,0.6745660305023193,0.9406179189682007
MAC002748,1,0.10552389174699783,0.04677934944629669,2.018880605697632,1.042375922203064
MAC002749,2,0.22467057406902313,0.0992855653166771,1.3249481916427612,1.478948771953583
MAC002750,2,0.05505255609750748,0.019132275134325027,1.1892578601837158,1.1386884450912476
MAC002751,2,0.3092869818210602,0.08669932931661606,1.2037203311920166,1.2126153707504272
MAC002752,1,0.06924614310264587,0.021342391148209572,0.9716106653213501,1.1166846752166748
MAC002753,1,0.09310752153396606,0.039863403886556625,1.804627537727356,0.9740875959396362
MAC002754,0,0.35032713413238525,0.24747145175933838,4.523059368133545,1.009638786315918
MAC002755,0,0.4125085473060608,0.2546287477016449,1.8751834630966187,1.0029796361923218
MAC002756,1,0.1130637377500534,0.06692422926425934,1.1046688556671143,0.9170529842376709
MAC002757,1,0.4353058338165283,0.12089698761701584,1.3787086009979248,0.902531623840332
MAC002758,2,0.1894807666540146,0.03576599806547165,1.1318836212158203,1.117304801940918
MAC002759,2,0.28898102045059204,0.08054854720830917,1.5470807552337646,1.1417003870010376
MAC002760,1,0.21337805688381195,0.05696146935224533,0.991750180721283,0.9753917455673218
MAC002761,1,0.03081774853169918,0.0112081840634346,1.0576097965240479,0.926429271697998
MAC002762,1,0.07335936278104782,0.021206172183156013,1.1239688396453857,1.0406055450439453
MAC002763,2,0.33047398924827576,0.09398975968360901,1.4221007823944092,1.1673742532730103
MAC002764,1,0.11258187144994736,0.02203161083161831,1.1735233068466187,1.0757405757904053
MAC002765,0,0.33561253547668457,0.20790980756282806,2.5700342655181885,0.9883043766021729
MAC002766,1,0.06027187779545784,0.009396003317087889,1.2630071640014648,0.9880117177963257
MAC002767,1,0.08482576906681061,0.041985344141721725,1.3843291997909546,1.0396279096603394
MAC002768,2,0.20824337005615234,0.0402008555829525,1.1751354932785034,1.109306812286377
MAC002769,1,0.07200781255960464,0.030826082453131676,1.30758535861969,1.1190166473388672
MAC002770,2,0.32680872082710266,0.10810722410678864,1.263806700706482,1.1969830989837646
MAC002771,1,0.053130391985177994,0.03558920696377754,0.6131315803527833,0.9716499447822571
MAC002772,2,0.104837566614151,0.0342966727912426,1.470081090927124,1.1437315940856934
MAC002773,1,0.10232960432767868,0.03623742237687111,1.5311318635940552,1.005183219909668
MAC002774,1,0.13157837092876434,0.08368470519781113,0.7613374590873718,1.0930546522140503
MAC002775,1,0.18945109844207764,0.037665773183107376,1.1349987983703613,1.0745362043380737
MAC002776,2,0.3004928231239319,0.11383726447820663,1.962314248085022,1.1242552995681763
MAC002777,1,0.15260255336761475,0.030709950253367424,1.2419121265411377,0.9658787846565247
MAC002778,2,0.2716028690338135,0.07822232693433762,1.5055378675460815,1.0759092569351196
MAC002779,1,0.07086528837680817,0.012326415628194809,1.1882520914077759,0.9840885400772095
MAC002780,2,0.261544406414032,0.058882664889097214,0.9531078338623047,1.1054751873016357
MAC002781,1,0.08240638673305511,0.019153978675603867,1.0276247262954712,1.0305858850479126
MAC002782,2,0.247634157538414,0.07007543742656708,0.8169010877609253,1.1221442222595215
MAC002783,1,0.20545226335525513,0.05497442185878754,1.2558825016021729,1.0094456672668457
MAC002784,1,0.16178487241268158,0.06900297850370407,1.4543828964233398,0.94744873046875
MAC002785,1,0.22009114921092987,0.05661735683679581,1.3119653463363647,1.0558860301971436
MAC002786,1,0.10234667360782623,0.06556597352027893,1.6179319620132446,0.7959340214729309
MAC002787,2,0.17783480882644653,0.06432200223207474,1.605676531791687,1.130031704902649
MAC002788,1,0.10811126977205276,0.03584389388561249,0.8973650932312012,0.9862597584724426
MAC002789,1,0.1316460520029068,0.03813789784908295,1.0884885787963867,1.0019959211349487
MAC002790,2,0.2453477531671524,0.07540933787822723,1.3976253271102905,1.0754910707473755
MAC002791,1,0.08767525106668472,0.02924659103155136,1.0410096645355225,0.6877013474702836
MAC002792,2,0.06128191575407982,0.037183504551649094,0.9688152074813843,1.3081284761428833
MAC002793,1,0.22560212016105652,0.03839258477091789,0.9851590394973755,1.0818084478378296
MAC002794,2,0.3005426228046417,0.049480538815259933,1.1031254529953003,1.08546781539917
MAC002795,1,0.1739521622657776,0.04342614486813545,1.1712440252304077,1.0308654308319092
MAC002796,2,0.18023306131362915,0.03209257870912552,1.097180962562561,1.1153117418289185
MAC002797,1,0.1550990492105484,0.04691467434167862,1.535914421081543,1.0276087522506714
MAC002798,2,0.12574338912963867,0.03731081634759903,1.1117852926254272,1.1203253269195557
MAC002799,1,0.20841948688030243,0.04434729740023613,1.2899504899978638,1.003872275352478
MAC002800,1,0.0690300390124321,0.01177667360752821,1.1453973054885864,0.9821417331695557
MAC002801,1,0.11675150692462921,0.037636421620845795,0.912487804889679,1.048518419265747
MAC002802,1,0.19624966382980347,0.08896313607692719,1.4572545289993286,1.0664448738098145
MAC002803,1,0.15072110295295715,0.03258631378412247,1.2514218091964722,0.9741061329841614
MAC002804,1,0.3346492052078247,0.10311906039714813,1.1697618961334229,1.022795557975769
MAC002805,1,0.29589906334877014,0.06829168647527695,1.0577528476715088,1.0389404296875
MAC002806,1,0.14641885459423065,0.0518985316157341,1.7666929960250854,0.9901545643806458
MAC002807,1,0.30848467350006104,0.06913600116968155,1.250538945198059,0.9940499067306519
MAC002808,2,0.2025584876537323,0.05132714658975601,1.420735239982605,1.119093894958496
MAC002809,1,0.06936216354370117,0.01077316328883171,1.1823276281356812,1.0761394500732422
MAC002810,2,0.22898387908935547,0.05582641810178757,0.9962828159332275,1.2188608646392822
MAC002811,0,0.4107206165790558,0.2555203437805176,1.8057702779769897,1.0215626955032349
MAC002812,1,0.15976601839065552,0.021492939442396164,1.0980195999145508,0.9705188274383545
MAC002813,1,0.14022910594940186,0.04315175861120224,1.3595246076583862,0.9823300838470459
MAC002814,1,0.3318181037902832,0.09056812524795532,1.2975956201553345,1.0120035409927368
MAC002815,1,0.07519280165433884,0.04141799733042717,1.4952090978622437,0.9662428498268127
MAC002816,1,0.14209093153476715,0.019751720130443573,0.971459686756134,1.0538171529769897
MAC002817,2,0.2274358719587326,0.08809416741132736,1.165877103805542,1.0843132734298706
MAC002818,1,0.3404972553253174,0.07740546762943268,1.1982009410858154,1.0288761854171753
MAC002819,2,0.22066448628902435,0.0666453018784523,1.0965887308120728,1.0916199684143066
MAC002820,1,0.2708713114261627,0.1002233475446701,1.2286697626113892,1.043426513671875
MAC002821,1,0.18729504942893982,0.054328203201293945,1.2783112525939941,0.9606268405914307
MAC002822,1,0.0935264378786087,0.009396003317087889,1.1571553945541382,1.0336905717849731
MAC002823,2,0.39630842208862305,0.0847301185131073,1.0996019840240479,1.1416661739349365
MAC002824,1,0.2744412422180176,0.13275429606437683,1.62702214717865,0.9540109634399414
MAC002825,1,0.17729951441287994,0.06437014043331146,1.8348362445831299,1.0315768718719482
MAC002826,1,0.10366667062044144,0.031806446611881256,0.9257041811943054,1.0804647207260132
MAC002827,1,0.11786025017499924,0.06553996354341507,1.9227818250656128,0.9718433618545532
MAC002828,0,0.25293782353401184,0.14633910357952118,2.4550931453704834,0.9546002745628357
MAC002829,1,0.21271531283855438,0.07317855954170227,1.3188494443893433,0.9540537595748901
MAC002830,1,0.04883842542767525,0.023472076281905174,0.9720537662506104,1.0461441278457642
MAC002831,1,0.0955476313829422,0.024174397811293602,1.122846245765686,1.084959864616394
MAC002832,1,0.09326059371232986,0.019467605277895927,1.1315228939056396,0.9496927857398987
MAC002833,1,0.1276494711637497,0.03624926880002022,1.423266887664795,1.051969051361084
MAC002834,1,0.17895658314228058,0.037984732538461685,1.223036766052246,1.0563949346542358
MAC002835,1,0.05876457691192627,0.0404532253742218,1.0230733156204224,0.9918776750564575
MAC002836,1,0.14557690918445587,0.06780149042606354,0.9438799619674683,0.9983073472976685
MAC002837,1,0.13847194612026215,0.0359039269387722,1.1097583770751953,1.0726873874664307
MAC002838,1,0.1710870862007141,0.04236876592040062,1.2088507413864136,1.0721770524978638
MAC002839,0,0.41635024547576904,0.2555827796459198,3.4765143394470215,1.0184427499771118
MAC002840,1,0.3399218022823334,0.11967064440250397,0.8780220150947571,1.010125994682312
MAC002841,2,0.06966111809015274,0.04410840570926666,1.041465401649475,1.2869638204574585
MAC002842,2,0.046586792916059494,0.04158822447061539,0.7348030209541321,1.1878316402435303
MAC002843,1,0.12226294726133347,0.03925716131925583,0.8769785165786743,0.995511531829834
MAC002844,2,0.48533859848976135,0.11477677524089813,1.168063759803772,1.0099115371704102
MAC002845,1,0.16602352261543274,0.033628132194280624,1.1205503940582275,0.9640968441963196
MAC002846,1,0.16672194004058838,0.04097551479935646,1.010679006576538,0.9881689548492432
MAC002847,1,0.09731493145227432,0.06414751708507538,1.6830592155456543,1.0280638933181763
MAC002848,2,0.17576360702514648,0.10410143435001373,2.240283727645874,1.2790790796279907
MAC002849,0,0.7763275146484375,0.4121420979499817,0.738641083240509,0.9914432168006897
MAC002850,1,0.08241840451955795,0.016685621812939644,1.082563042640686,1.12799870967865
MAC002851,0,0.4646933078765869,0.17491990327835083,1.7038623094558716,1.050999641418457
MAC002852,0,0.5878810286521912,0.41663666129112265,4.895617961883545,1.0581629276275635
MAC002853,1,0.29890069365501404,0.07706935703754425,1.1041477918624878,0.8984726071357727
MAC002854,1,0.12872940301895142,0.0469590425491333,1.2534407377243042,0.9772762656211853
MAC002855,1,0.25909221172332764,0.12483399361371994,1.881112813949585,0.8350489735603333
MAC002856,1,0.3193267285823822,0.1398247927427292,1.528663992881775,0.7631063461303711
MAC002857,1,0.10965700447559357,0.03294726461172104,1.3650321960449219,0.9365631341934204
MAC002858,1,0.03081774853169918,0.012271769344806671,1.4325412511825562,1.0919690132141113
MAC002859,1,0.22939856350421906,0.0879550352692604,1.551310658454895,1.0286136865615845
MAC002860,1,0.1359025239944458,0.03295297548174858,1.474432349205017,0.9949737787246704
MAC002861,1,0.14207923412322998,0.0254522655159235,1.1824426651000977,0.9925293326377869
MAC002862,0,0.36689138412475586,0.1839565485715866,2.372713565826416,1.1175414323806763
MAC002863,1,0.05555669218301773,0.04670506715774536,0.6131315803527833,1.059809923171997
MAC002864,2,0.4146369695663452,0.08943548798561096,1.1260775327682495,1.2368024587631226
MAC002865,1,0.4893733859062195,0.1263592690229416,1.0386652946472168,0.9460657835006714
MAC002866,2,0.12736138701438904,0.0425448901951313,1.1885857582092285,1.2002910375595093
MAC002867,1,0.07514609396457672,0.04191138222813606,1.9907002449035645,0.9719123840332031
MAC002868,1,0.08483075350522995,0.0238731000572443,1.5712529420852661,0.9985677003860474
MAC002869,0,0.5820826292037964,0.20800864696502686,1.1635205745697021,0.8279459476470947
MAC002870,1,0.10276634991168976,0.046540092676877975,1.9698041677474976,1.0517070293426514
MAC002871,1,0.17107617855072021,0.0914011150598526,1.4987521171569824,1.027345895767212
MAC002872,0,0.7763275146484375,0.41663666129112265,5.0,1.017281413078308
MAC002873,0,0.03081774853169918,0.04371270537376404,5.0,0.7918059229850769
MAC002874,1,0.27567312121391296,0.06959622353315353,1.2478229999542236,0.9840010404586792
MAC002875,2,0.11912710219621658,0.04413476958870888,1.0545604228973389,1.478948771953583
MAC002876,2,0.14753490686416626,0.047741904854774475,1.1729249954223633,1.1611400842666626
MAC002877,2,0.12600857019424438,0.057934489101171494,1.6741156578063965,1.1739791631698608
MAC002878,2,0.20361128449440002,0.052450764924287796,1.2983319759368896,1.3051419258117676
MAC002879,2,0.08512430638074875,0.03784075751900673,1.3753471374511719,1.2969257831573486
MAC002880,2,0.22584152221679688,0.11795055866241455,2.0702476501464844,1.1259604692459106
MAC002881,0,0.34089335799217224,0.15705296397209167,2.739318370819092,1.12785804271698
MAC002882,2,0.057758629322052,0.012856312096118927,1.1212388277053833,1.274354100227356
MAC002883,1,0.22954852879047394,0.031878743320703506,1.1322270631790161,0.9981900453567505
MAC002884,1,0.25968894362449646,0.09597573429346085,1.3243916034698486,1.0333775281906128
MAC002885,1,0.17006824910640717,0.13063018023967743,2.151634454727173,0.7881060242652893
MAC002886,1,0.07412455976009369,0.03237639740109444,0.9661198258399963,1.0067074298858643
MAC002887,1,0.1988881230354309,0.05853104218840599,1.2312785387039185,0.9901403784751892
MAC002888,2,0.06362318992614746,0.039991993457078934,1.0058214664459229,1.209038257598877
MAC002889,1,0.10797220468521118,0.03295723348855972,1.524416208267212,1.056473731994629
MAC002890,1,0.039451029151678085,0.011955403722822666,1.4694851636886597,0.982118546962738
MAC002891,1,0.12636853754520416,0.05891847237944603,1.6521403789520264,0.9488480687141418
MAC002892,1,0.17068657279014587,0.08043166249990463,1.4090126752853394,0.9860585331916809
MAC002893,1,0.19215817749500275,0.033643245697021484,1.2930442094802856,1.0494519472122192
MAC002894,1,0.28190773725509644,0.05053874850273132,1.0345569849014282,1.0385065078735352
MAC002895,1,0.14330288767814636,0.024057537317276,0.9873341917991638,1.037193775177002
MAC002896,1,0.37800806760787964,0.09085861593484879,1.383010745048523,0.9422821998596191
MAC002897,2,0.4139370024204254,0.09622970968484879,1.5180225372314453,1.0913392305374146
MAC002898,1,0.04395691677927971,0.02677035704255104,1.5962550640106201,0.700044572353363
MAC002899,1,0.07159825414419174,0.011678327806293964,1.0241680145263672,0.9351556301116943
MAC002900,2,0.2809015214443207,0.08255400508642197,1.2902557849884033,1.1275845766067505
MAC002901,2,0.2722286283969879,0.0870780497789383,1.1251051425933838,1.2585670948028564
MAC002902,1,0.12126237899065018,0.03852793574333191,1.1767529249191284,0.9017311930656433
MAC002903,1,0.24052639305591583,0.03882937133312225,1.2619119882583618,1.029710292816162
MAC002904,1,0.11123647540807724,0.02214863710105419,1.0938259363174438,1.0108386278152466
MAC002905,1,0.03801320120692253,0.012539105489850044,0.8626631498336792,0.8485637903213501
MAC002906,1,0.15500745177268982,0.04998692125082016,1.347996473312378,1.0587670803070068
MAC002907,1,0.22517432272434235,0.07128190994262695,1.1147125959396362,0.899802029132843
MAC002908,1,0.19104857742786407,0.09330853819847107,2.052093029022217,0.9972381591796875
MAC002909,2,0.1734277307987213,0.08501911163330078,1.7574092149734497,1.2339552640914917
MAC002910,1,0.15120956301689148,0.02196301333606243,1.1970363855361938,1.0701192617416382
MAC002911,1,0.09521577507257462,0.03325125202536583,0.6532995104789734,1.0937424898147583
MAC002912,2,0.3668587803840637,0.0668410137295723,1.0324300527572632,1.1619718074798584
MAC002913,0,0.6497758626937866,0.3333224952220917,4.049679756164551,0.9961888790130615
MAC002914,2,0.11903354525566101,0.03778704255819321,1.410560965538025,1.2500261068344116
MAC002915,1,0.2838049829006195,0.10480505973100662,1.2524816989898682,0.9724091291427612
MAC002916,1,0.08915703743696213,0.017428891733288765,0.8746325969696045,0.9722469449043274
MAC002917,1,0.1336471289396286,0.023396767675876617,0.9943992495536804,0.9678617119789124
MAC002918,1,0.3042278289794922,0.0860927626490593,1.2784137725830078,1.0148097276687622
MAC002919,0,0.2840360105037689,0.26078173518180847,5.0,1.016411304473877
